2000, 2, 0.039160, 28.305248, 0.003352, 28.347760
2000, 2, 0.036192, 28.214441, 0.003620, 28.254254

2000, 3, 0.036411, 21.288968, 0.003282, 21.328661
2000, 3, 0.036482, 21.207881, 0.003251, 21.247615
2000, 3, 0.036695, 21.256211, 0.003494, 21.296400
2000, 3, 0.028910, 21.338599, 0.003506, 21.371015
2000, 3, 0.036767, 21.240932, 0.003663, 21.281362
2000, 3, 0.036683, 21.269805, 0.003645, 21.310133
2000, 3, 0.036771, 21.340491, 0.003136, 21.380398
2000, 3, 0.036817, 21.301258, 0.003212, 21.341287
2000, 3, 0.041646, 21.281563, 0.003118, 21.326327
2000, 3, 0.035324, 21.324522, 0.003341, 21.363188

2000, 4, 0.036240, 18.016688, 0.003103, 18.056032
2000, 4, 0.033666, 18.134124, 0.003524, 18.171314
2000, 4, 0.041849, 17.939207, 0.003417, 17.984474
2000, 4, 0.036531, 17.991049, 0.003382, 18.030962
2000, 4, 0.042006, 18.016579, 0.003194, 18.061778
2000, 4, 0.040060, 18.017223, 0.003233, 18.060515
2000, 4, 0.037554, 18.226512, 0.003222, 18.267288
2000, 4, 0.037256, 18.037545, 0.003442, 18.078242
2000, 4, 0.033445, 17.951616, 0.003199, 17.988260
2000, 4, 0.039639, 18.047784, 0.003302, 18.090725

3000, 1, 0.093172, 187.025220, 0.005947, 187.124338
3000, 1, 0.087856, 188.143952, 0.006082, 188.237890
3000, 1, 0.085313, 184.291953, 0.006061, 184.383326
3000, 1, 0.083075, 187.330403, 0.006459, 187.419938
3000, 1, 0.073818, 186.565511, 0.006410, 186.645738
3000, 1, 0.089724, 185.997072, 0.006287, 186.093083
3000, 1, 0.057778, 182.686486, 0.006417, 182.750681
3000, 1, 0.078531, 183.393882, 0.006333, 183.478746
3000, 1, 0.082097, 182.751891, 0.006202, 182.840191
3000, 1, 0.059618, 183.766840, 0.006302, 183.832761

3000, 2, 0.057713, 86.892683, 0.006719, 86.957116
3000, 2, 0.077662, 86.326378, 0.006379, 86.410419
3000, 2, 0.056674, 87.573334, 0.006455, 87.636463
3000, 2, 0.058663, 87.656034, 0.006499, 87.721196
3000, 2, 0.058077, 86.715911, 0.006381, 86.780368
3000, 2, 0.071488, 92.516588, 0.006518, 92.594595
3000, 2, 0.057377, 87.546547, 0.006413, 87.610337
3000, 2, 0.069169, 90.155803, 0.006436, 90.231408
3000, 2, 0.066444, 86.519124, 0.006474, 86.592043
3000, 2, 0.073702, 88.237000, 0.006378, 88.317080

3000, 3, 0.077279, 56.642283, 0.006458, 56.726020
3000, 3, 0.057812, 56.837688, 0.006170, 56.901671
3000, 3, 0.062931, 56.861998, 0.006473, 56.931401
3000, 3, 0.058943, 56.754001, 0.006606, 56.819550
3000, 3, 0.058916, 56.772685, 0.006654, 56.838256
3000, 3, 0.082385, 56.712558, 0.006381, 56.801324
3000, 3, 0.090281, 56.769920, 0.006564, 56.866765
3000, 3, 0.067660, 57.011108, 0.006392, 57.085160
3000, 3, 0.059233, 56.755932, 0.006348, 56.821513
3000, 3, 0.058790, 56.799442, 0.006164, 56.864397

3000, 4, 0.077898, 42.543438, 0.006639, 42.627975
3000, 4, 0.076269, 44.216625, 0.006363, 44.299258
3000, 4, 0.081596, 42.490778, 0.006258, 42.578633
3000, 4, 0.065391, 42.685283, 0.006604, 42.757278
3000, 4, 0.077037, 42.557030, 0.006496, 42.640563
3000, 4, 0.088385, 42.861561, 0.006300, 42.956247
3000, 4, 0.076391, 42.433956, 0.006703, 42.517050
3000, 4, 0.056968, 42.611396, 0.006480, 42.674845
3000, 4, 0.072378, 44.157970, 0.006415, 44.236763
3000, 4, 0.076089, 42.507567, 0.007187, 42.590843

